objid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
57c32b0ecf554f465a462a2e,1594,476315.0,1.0,-126.0,1472408334000.0,64.3,-68.5
57c32b0ecf554f465a462a2e,1859,476315.0,1.0,-120.333333333,1472408334000.0,39.7048869498,-105.01639226700001
57c32b0ecf554f465a462a2e,1878,476315.0,1.5,-120.0,1472408334000.0,39.803794978,-105.07208998899999
57c32b0ecf554f465a462a2e,2189,476315.0,2.0,-125.0,1472408334000.0,39.8176539435,-105.050983775
57c32b0ecf554f465a462a2e,2617,476315.0,1.0,-133.0,1472408334000.0,39.7799081609,-105.06247933799999
57c32b0ecf554f465a462a2e,2731,476315.0,1.5,-98.5,1472408334000.0,39.7814639251,-105.040763432
57c32b0ecf554f465a462a2e,2862,476315.0,2.0,-125.0,1472408334000.0,39.7777762414,-104.96330486
57c32b0ecf554f465a462a2e,2999,476315.0,2.0,-114.0,1472408334000.0,39.793585076999996,-105.01825064
57c32b0ecf554f465a462a2e,3410,476315.0,2.0,-132.0,1472408334000.0,39.7776897533,-105.00242432600001
57c32b0ecf554f465a462a2e,3412,476315.0,2.0,-132.0,1472408334000.0,39.8241946127,-104.998428692
57c32b0ecf554f465a462a2e,3547,476315.0,1.5,-128.0,1472408334000.0,39.692975919,-105.044371274
57c32b0ecf554f465a462a2e,3556,476315.0,1.0,-110.333333333,1472408334000.0,39.7806581352,-105.05367626799999
57c32b0ecf554f465a462a2e,3562,476315.0,1.5,-111.0,1472408334000.0,39.7977059038,-105.06023374899999
57c32b0ecf554f465a462a2e,4059,476315.0,1.5,-117.0,1472408334000.0,39.7567635889,-105.02487017899999
57c32b0ecf554f465a462a2e,4157,476315.0,2.0,-127.0,1472408334000.0,39.8054198019,-105.040942297
57c32b0ecf554f465a462a2e,4993,476315.0,2.0,-123.0,1472408334000.0,64.3,-68.5
57c32b0ecf554f465a462a2e,7456,476315.0,2.0,-126.0,1472408334000.0,39.7821125865,-105.072700822
57c32b0ecf554f465a462a2e,8352,476315.0,1.5,-115.5,1472408334000.0,39.7616334244,-105.025752947
57c32b0ecf554f465a462a2e,8356,476315.0,2.0,-132.0,1472408334000.0,39.757033524499995,-104.976126764
57c32b0ecf554f465a462a2e,8397,476315.0,2.0,-135.0,1472408334000.0,39.759395513200005,-105.00141507
57c32b0ecf554f465a462a2e,8446,476315.0,1.5,-125.5,1472408334000.0,39.8056964255,-105.056208144
57c32b0ecf554f465a462a2e,10151,476315.0,1.5,-121.0,1472408334000.0,64.3,-68.5
57c32b0ecf554f465a462a2e,10162,476315.0,1.5,-127.0,1472408334000.0,64.3,-68.5
57c32b0ecf554f465a462a2e,11007,476315.0,1.5,-129.5,1472408334000.0,64.3,-68.5
57c32d88cf554f465a47a2b5,2731,476315.0,2.0,-120.0,1472408968000.0,39.7814639251,-105.040763432
57c3300a12f14345919c721a,1859,476315.0,0.0,-128.0,1472409610000.0,39.7048869498,-105.01639226700001
57c3300a12f14345919c721a,2784,476315.0,0.0,-119.0,1472409610000.0,39.7281854331,-105.042323764
57c3300a12f14345919c721a,2846,476315.0,0.5,-136.0,1472409610000.0,39.666187571,-105.077529959
57c3bd84cf554f465a993b05,2776,476327.0,1.0,-113.333333333,1472445828000.0,39.701967569299995,-104.876864564
57c3c015cf554f465a9aa35f,1859,476327.0,1.0,-114.0,1472446485000.0,39.7048869498,-105.01639226700001
57c3c4e312f1434591f0933c,1264,476327.0,1.0,-127.0,1472447715000.0,39.7471392104,-105.085312503
57c3c4e312f1434591f0933c,1476,476327.0,1.0,-139.0,1472447715000.0,39.7050706005,-105.14558114200001
57c3c4e312f1434591f0933c,2846,476327.0,0.5,-122.5,1472447715000.0,39.666187571,-105.077529959
57c3c4e312f1434591f0933c,3414,476327.0,1.0,-129.0,1472447715000.0,39.747448451,-105.056730649
57c3c4e312f1434591f0933c,3547,476327.0,0.0,-123.0,1472447715000.0,39.692975919,-105.044371274
57c3c4e312f1434591f0933c,3581,476327.0,1.0,-108.666666667,1472447715000.0,39.7181196801,-105.066747888
57c3c4e312f1434591f0933c,4058,476327.0,1.0,-117.0,1472447715000.0,39.7832105294,-105.088746775
57c3c4e312f1434591f0933c,4059,476327.0,1.0,-134.0,1472447715000.0,39.7567635889,-105.02487017899999
57c3c4e312f1434591f0933c,4078,476327.0,0.5,-135.5,1472447715000.0,39.7163169164,-105.13254993299999
57c3c4e312f1434591f0933c,8245,476327.0,0.5,-126.5,1472447715000.0,39.7594613083,-105.074287246
57c3c4e312f1434591f0933c,8437,476327.0,0.5,-127.5,1472447715000.0,39.7594613083,-105.074287246
57c3d56ce541cd77a0e9265e,2799,476852.0,1.0,-135.0,1472451948000.0,39.7530526327,-104.94102169899999
57c3d56ce541cd77a0e9265e,3410,476852.0,2.0,-130.0,1472451948000.0,39.7776897533,-105.00242432600001
57c3d56ce541cd77a0e9265e,3548,476852.0,1.5,-117.0,1472451948000.0,39.7448482036,-105.01004810200001
57c3d56ce541cd77a0e9265e,3846,476852.0,1.0,-126.0,1472451948000.0,39.7537185228,-104.998667795
57c3d56ce541cd77a0e9265e,7382,476852.0,1.0,-128.0,1472451948000.0,39.7435206571,-105.00091687
57c3d56ce541cd77a0e9265e,8355,476852.0,1.0,-123.666666667,1472451948000.0,64.3,-68.5
57c3d56ce541cd77a0e9265e,8356,476852.0,1.0,-99.3333333333,1472451948000.0,39.757033524499995,-104.976126764
57c3d56ce541cd77a0e9265e,8397,476852.0,1.5,-126.0,1472451948000.0,39.759395513200005,-105.00141507
57c3d56ce541cd77a0e9265e,8474,476852.0,1.0,-136.5,1472451948000.0,39.7320448643,-104.973650831
57c3d7b712f1434591fbf3ac,10162,476987.0,1.5,-123.0,1472452535000.0,64.3,-68.5
57c3d7cdcf554f465aa9172e,3571,474176.0,1.0,-130.0,1472452557000.0,39.6818757753,-104.986868354
57c3d7fae541cd77a0eac808,3410,476852.0,0.5,-122.5,1472452602000.0,39.7776897533,-105.00242432600001
57c3d7fae541cd77a0eac808,4059,476852.0,1.0,-129.0,1472452602000.0,39.7567635889,-105.02487017899999
57c3d7fae541cd77a0eac808,8356,476852.0,0.0,-124.0,1472452602000.0,39.757033524499995,-104.976126764
57c3d7fae541cd77a0eac808,8397,476852.0,0.5,-120.5,1472452602000.0,39.759395513200005,-105.00141507
57c3d973cf554f465aaa1f2d,3025,474176.0,0.5,-126.0,1472452979000.0,39.654681879099996,-105.04368528299999
57c3da78e541cd77a0ec5ad9,3579,476987.0,2.0,-120.0,1472453240000.0,39.7550193847,-105.043314763
57c3f0c6cf554f465abaf85e,2189,476185.0,1.0,-99.0,1472458950000.0,39.8176539435,-105.050983775
57c3f0c6cf554f465abaf85e,4157,476185.0,1.0,-125.0,1472458950000.0,39.8054198019,-105.040942297
57c3f0c6cf554f465abaf85e,8446,476185.0,1.0,-131.66666666700002,1472458950000.0,39.8056964255,-105.056208144
57c40d6ae541cd77a013044f,1878,476521.0,1.0,-136.0,1472466282000.0,39.803794978,-105.07208998899999
57c40d6ae541cd77a013044f,3538,476521.0,1.5,-134.5,1472466282000.0,39.8216715273,-105.023146494
57c40d6ae541cd77a013044f,3562,476521.0,1.5,-128.5,1472466282000.0,39.7977059038,-105.06023374899999
57c40d6ae541cd77a013044f,4157,476521.0,1.0,-117.333333333,1472466282000.0,39.8054198019,-105.040942297
57c40d6ae541cd77a013044f,8446,476521.0,1.0,-125.666666667,1472466282000.0,39.8056964255,-105.056208144
57c41c04cf554f465adcbdcc,1878,473335.0,2.0,-130.0,1472470020000.0,39.803794978,-105.07208998899999
57c41c04cf554f465adcbdcc,2617,473335.0,0.0,-144.0,1472470020000.0,39.7799081609,-105.06247933799999
57c41c04cf554f465adcbdcc,3562,473335.0,0.0,-126.0,1472470020000.0,39.7977059038,-105.06023374899999
57c41c04cf554f465adcbdcc,4157,473335.0,1.0,-105.0,1472470020000.0,39.8054198019,-105.040942297
57c41c04cf554f465adcbdcc,8446,473335.0,1.0,-131.33333333299998,1472470020000.0,39.8056964255,-105.056208144
57c41f73e541cd77a020a144,4157,473335.0,0.5,-117.5,1472470899000.0,39.8054198019,-105.040942297
57c42d96cf554f465ae980f2,3410,476521.0,0.0,-131.0,1472474518000.0,39.7776897533,-105.00242432600001
57c443a7e541cd77a03a2612,1086,476327.0,2.0,-142.0,1472480167000.0,39.9739948915,-104.891716745
57c443a7e541cd77a03a2612,1859,476327.0,1.0,-103.666666667,1472480167000.0,39.7048869498,-105.01639226700001
57c443a7e541cd77a03a2612,2999,476327.0,1.0,-120.666666667,1472480167000.0,39.793585076999996,-105.01825064
57c443a7e541cd77a03a2612,3025,476327.0,1.0,-132.0,1472480167000.0,39.654681879099996,-105.04368528299999
57c443a7e541cd77a03a2612,3412,476327.0,1.0,-133.0,1472480167000.0,39.8241946127,-104.998428692
57c443a7e541cd77a03a2612,3548,476327.0,1.5,-123.0,1472480167000.0,39.7448482036,-105.01004810200001
57c443a7e541cd77a03a2612,3562,476327.0,1.5,-126.0,1472480167000.0,39.7977059038,-105.06023374899999
57c443a7e541cd77a03a2612,3568,476327.0,0.0,-141.0,1472480167000.0,39.9502570444,-104.919674104
57c443a7e541cd77a03a2612,3579,476327.0,0.0,-115.0,1472480167000.0,39.7550193847,-105.043314763
57c443a7e541cd77a03a2612,3581,476327.0,1.5,-121.0,1472480167000.0,39.7181196801,-105.066747888
57c443a7e541cd77a03a2612,3846,476327.0,2.0,-131.0,1472480167000.0,39.7537185228,-104.998667795
57c443a7e541cd77a03a2612,4056,476327.0,1.0,-130.0,1472480167000.0,39.7719150146,-105.00941593600001
57c443a7e541cd77a03a2612,4092,476327.0,1.0,-139.0,1472480167000.0,39.7745920838,-105.236876849
57c443a7e541cd77a03a2612,4993,476327.0,1.0,-134.0,1472480167000.0,64.3,-68.5
57c443a7e541cd77a03a2612,8245,476327.0,1.0,-132.0,1472480167000.0,39.7594613083,-105.074287246
57c443a7e541cd77a03a2612,8355,476327.0,0.0,-128.0,1472480167000.0,64.3,-68.5
57c443a7e541cd77a03a2612,8356,476327.0,1.0,-128.0,1472480167000.0,39.757033524499995,-104.976126764
57c443a7e541cd77a03a2612,8437,476327.0,1.0,-134.0,1472480167000.0,39.7594613083,-105.074287246
57c443a7e541cd77a03a2612,8474,476327.0,2.0,-134.0,1472480167000.0,39.7320448643,-104.973650831
57c443a7e541cd77a03a2612,10151,476327.0,0.0,-134.0,1472480167000.0,64.3,-68.5
57c4460112f14345914d7d9b,3846,476327.0,1.0,-123.333333333,1472480769000.0,39.7537185228,-104.998667795
57c4460112f14345914d7d9b,11007,476327.0,0.0,-132.0,1472480769000.0,64.3,-68.5
57c44d4ccf554f465affaf45,1344,476327.0,1.0,-136.0,1472482636000.0,39.5055970756,-104.839725163
57c44d4ccf554f465affaf45,2831,476327.0,1.0,-113.0,1472482636000.0,39.607432184400004,-104.835527951
57c44d4ccf554f465affaf45,3527,476327.0,1.0,-115.666666667,1472482636000.0,39.5752054873,-104.855070846
57c4548b12f143459157cc41,2799,476521.0,0.5,-115.5,1472484491000.0,39.7530526327,-104.94102169899999
57c4548b12f143459157cc41,3556,476521.0,0.0,-118.0,1472484491000.0,39.7806581352,-105.05367626799999
57c4548b12f143459157cc41,4059,476521.0,2.0,-109.0,1472484491000.0,39.7567635889,-105.02487017899999
57c4548b12f143459157cc41,8352,476521.0,1.0,-116.0,1472484491000.0,39.7616334244,-105.025752947
57c4573c12f143459159b315,2799,476521.0,1.0,-123.0,1472485180000.0,39.7530526327,-104.94102169899999
57c4573c12f143459159b315,3410,476521.0,1.0,-122.333333333,1472485180000.0,39.7776897533,-105.00242432600001
57c4573c12f143459159b315,3548,476521.0,0.0,-131.0,1472485180000.0,39.7448482036,-105.01004810200001
57c4573c12f143459159b315,3556,476521.0,1.0,-127.5,1472485180000.0,39.7806581352,-105.05367626799999
57c4573c12f143459159b315,3574,476521.0,1.5,-134.0,1472485180000.0,39.723150550999996,-104.95621566
57c4573c12f143459159b315,3579,476521.0,2.0,-119.0,1472485180000.0,39.7550193847,-105.043314763
57c4573c12f143459159b315,3846,476521.0,2.0,-129.0,1472485180000.0,39.7537185228,-104.998667795
57c4573c12f143459159b315,4059,476521.0,1.0,-112.333333333,1472485180000.0,39.7567635889,-105.02487017899999
57c4573c12f143459159b315,7382,476521.0,1.0,-127.5,1472485180000.0,39.7435206571,-105.00091687
57c4573c12f143459159b315,8352,476521.0,2.0,-114.0,1472485180000.0,39.7616334244,-105.025752947
57c4573c12f143459159b315,10151,476521.0,1.0,-125.0,1472485180000.0,64.3,-68.5
57c457c012f14345915a0b34,1859,474176.0,1.0,-114.5,1472485312000.0,39.7048869498,-105.01639226700001
57c457c012f14345915a0b34,2605,474176.0,2.0,-128.0,1472485312000.0,39.6127445823,-105.008826579
57c457c012f14345915a0b34,3025,474176.0,2.0,-122.0,1472485312000.0,39.654681879099996,-105.04368528299999
57c457c012f14345915a0b34,3526,474176.0,2.0,-132.0,1472485312000.0,39.6772510308,-104.952720509
57c457c012f14345915a0b34,3547,474176.0,2.0,-104.0,1472485312000.0,39.692975919,-105.044371274
57c457c012f14345915a0b34,3571,474176.0,2.0,-138.0,1472485312000.0,39.6818757753,-104.986868354
57c457c012f14345915a0b34,3581,474176.0,2.0,-132.0,1472485312000.0,39.7181196801,-105.066747888
57c457c012f14345915a0b34,4058,474176.0,2.0,-122.0,1472485312000.0,39.7832105294,-105.088746775
57c45940cf554f465a07f74f,1859,474176.0,1.5,-110.0,1472485696000.0,39.7048869498,-105.01639226700001
57c45940cf554f465a07f74f,2605,474176.0,0.5,-132.5,1472485696000.0,39.6127445823,-105.008826579
57c45940cf554f465a07f74f,2846,474176.0,0.0,-135.0,1472485696000.0,39.666187571,-105.077529959
57c45940cf554f465a07f74f,3025,474176.0,0.5,-119.0,1472485696000.0,39.654681879099996,-105.04368528299999
57c45940cf554f465a07f74f,3526,474176.0,1.0,-132.0,1472485696000.0,39.6772510308,-104.952720509
57c45940cf554f465a07f74f,3578,474176.0,1.0,-137.0,1472485696000.0,39.7286509462,-105.163031574
57c45940cf554f465a07f74f,3581,474176.0,0.0,-132.0,1472485696000.0,39.7181196801,-105.066747888
57c45c49e541cd77a04b4e88,3025,474176.0,1.0,-123.0,1472486473000.0,39.654681879099996,-105.04368528299999
57c45c49e541cd77a04b4e88,8451,474176.0,1.0,-138.0,1472486473000.0,64.3,-68.5
57c45f5012f14345915f4538,2605,474176.0,2.0,-117.0,1472487248000.0,39.6127445823,-105.008826579
57c45f5012f14345915f4538,2841,474176.0,2.0,-123.0,1472487248000.0,39.6177937615,-104.954917061
57c45f5012f14345915f4538,8451,474176.0,1.5,-115.5,1472487248000.0,64.3,-68.5
57c462dacf554f465a0e64a8,2799,476852.0,0.0,-131.0,1472488154000.0,39.7530526327,-104.94102169899999
57c462dacf554f465a0e64a8,3410,476852.0,1.0,-115.0,1472488154000.0,39.7776897533,-105.00242432600001
57c462dacf554f465a0e64a8,3548,476852.0,0.5,-128.5,1472488154000.0,39.7448482036,-105.01004810200001
57c462dacf554f465a0e64a8,3846,476852.0,0.0,-132.0,1472488154000.0,39.7537185228,-104.998667795
57c462dacf554f465a0e64a8,4056,476852.0,1.0,-121.333333333,1472488154000.0,39.7719150146,-105.00941593600001
57c462dacf554f465a0e64a8,7382,476852.0,1.0,-130.0,1472488154000.0,39.7435206571,-105.00091687
57c462dacf554f465a0e64a8,8356,476852.0,0.0,-127.0,1472488154000.0,39.757033524499995,-104.976126764
57c462dacf554f465a0e64a8,8397,476852.0,1.0,-115.333333333,1472488154000.0,39.759395513200005,-105.00141507
57c462dacf554f465a0e64a8,11007,476852.0,0.0,-127.0,1472488154000.0,64.3,-68.5
57c464dbcf554f465a0fa42f,2617,476521.0,0.0,-137.0,1472488667000.0,39.7799081609,-105.06247933799999
57c464dbcf554f465a0fa42f,2862,476521.0,2.0,-115.0,1472488667000.0,39.7777762414,-104.96330486
57c464dbcf554f465a0fa42f,3410,476521.0,1.0,-116.5,1472488667000.0,39.7776897533,-105.00242432600001
57c464dbcf554f465a0fa42f,3415,476521.0,2.0,-136.0,1472488667000.0,39.7861926929,-104.939771784
57c464dbcf554f465a0fa42f,3556,476521.0,0.5,-122.0,1472488667000.0,39.7806581352,-105.05367626799999
57c464dbcf554f465a0fa42f,3579,476521.0,2.0,-119.0,1472488667000.0,39.7550193847,-105.043314763
57c464dbcf554f465a0fa42f,3846,476521.0,2.0,-130.0,1472488667000.0,39.7537185228,-104.998667795
57c464dbcf554f465a0fa42f,4056,476521.0,2.0,-127.0,1472488667000.0,39.7719150146,-105.00941593600001
57c464dbcf554f465a0fa42f,4059,476521.0,2.0,-116.0,1472488667000.0,39.7567635889,-105.02487017899999
57c464dbcf554f465a0fa42f,4157,476521.0,1.0,-131.0,1472488667000.0,39.8054198019,-105.040942297
57c464dbcf554f465a0fa42f,7382,476521.0,0.0,-129.0,1472488667000.0,39.7435206571,-105.00091687
57c464dbcf554f465a0fa42f,8352,476521.0,1.0,-118.0,1472488667000.0,39.7616334244,-105.025752947
57c464dbcf554f465a0fa42f,8355,476521.0,2.0,-117.0,1472488667000.0,64.3,-68.5
57c464dbcf554f465a0fa42f,8356,476521.0,2.0,-130.0,1472488667000.0,39.757033524499995,-104.976126764
57c464dbcf554f465a0fa42f,10151,476521.0,2.0,-125.0,1472488667000.0,64.3,-68.5
57c464dbcf554f465a0fa42f,11007,476521.0,1.0,-128.0,1472488667000.0,64.3,-68.5
57c470e312f14345916ac58a,1878,476521.0,1.0,-125.0,1472491747000.0,39.803794978,-105.07208998899999
57c470e312f14345916ac58a,2189,476521.0,1.0,-118.0,1472491747000.0,39.8176539435,-105.050983775
57c470e312f14345916ac58a,2999,476521.0,1.0,-125.0,1472491747000.0,39.793585076999996,-105.01825064
57c470e312f14345916ac58a,3562,476521.0,1.0,-119.0,1472491747000.0,39.7977059038,-105.06023374899999
57c470e312f14345916ac58a,4157,476521.0,1.0,-124.333333333,1472491747000.0,39.8054198019,-105.040942297
57c470e312f14345916ac58a,9899,476521.0,1.0,-132.66666666700002,1472491747000.0,39.7914022708,-105.02660482
57c47532cf554f465a1a54dd,1878,476185.0,0.0,-124.0,1472492850000.0,39.803794978,-105.07208998899999
57c47532cf554f465a1a54dd,2189,476185.0,1.0,-127.0,1472492850000.0,39.8176539435,-105.050983775
57c47532cf554f465a1a54dd,2617,476185.0,0.0,-128.0,1472492850000.0,39.7799081609,-105.06247933799999
57c47532cf554f465a1a54dd,3556,476185.0,0.5,-115.0,1472492850000.0,39.7806581352,-105.05367626799999
57c47532cf554f465a1a54dd,3562,476185.0,0.5,-95.5,1472492850000.0,39.7977059038,-105.06023374899999
57c47532cf554f465a1a54dd,4157,476185.0,0.5,-119.5,1472492850000.0,39.8054198019,-105.040942297
57c47532cf554f465a1a54dd,4993,476185.0,0.5,-121.0,1472492850000.0,64.3,-68.5
57c47532cf554f465a1a54dd,8437,476185.0,0.0,-139.0,1472492850000.0,39.7594613083,-105.074287246
57c47532cf554f465a1a54dd,10162,476185.0,0.0,-124.0,1472492850000.0,64.3,-68.5
57c4775212f14345916ed22c,1859,476185.0,1.0,-130.0,1472493394000.0,39.7048869498,-105.01639226700001
57c4775212f14345916ed22c,2189,476185.0,0.5,-123.5,1472493394000.0,39.8176539435,-105.050983775
57c4775212f14345916ed22c,2617,476185.0,1.0,-140.5,1472493394000.0,39.7799081609,-105.06247933799999
57c4775212f14345916ed22c,2999,476185.0,1.0,-114.0,1472493394000.0,39.793585076999996,-105.01825064
57c4775212f14345916ed22c,3415,476185.0,1.0,-135.0,1472493394000.0,39.7861926929,-104.939771784
57c4775212f14345916ed22c,3559,476185.0,1.5,-130.0,1472493394000.0,39.800078838699996,-104.999947283
57c4775212f14345916ed22c,3562,476185.0,1.0,-104.333333333,1472493394000.0,39.7977059038,-105.06023374899999
57c4775212f14345916ed22c,4157,476185.0,1.0,-121.0,1472493394000.0,39.8054198019,-105.040942297
57c4775212f14345916ed22c,4993,476185.0,0.5,-124.0,1472493394000.0,64.3,-68.5
57c4775212f14345916ed22c,9899,476185.0,1.0,-136.0,1472493394000.0,39.7914022708,-105.02660482
57c494a9cf554f465a2de603,1878,476521.0,1.0,-114.333333333,1472500905000.0,39.803794978,-105.07208998899999
57c494a9cf554f465a2de603,2189,476521.0,1.0,-111.0,1472500905000.0,39.8176539435,-105.050983775
57c494a9cf554f465a2de603,2617,476521.0,1.0,-143.0,1472500905000.0,39.7799081609,-105.06247933799999
57c494a9cf554f465a2de603,2999,476521.0,1.0,-118.333333333,1472500905000.0,39.793585076999996,-105.01825064
57c494a9cf554f465a2de603,3412,476521.0,1.0,-124.0,1472500905000.0,39.8241946127,-104.998428692
57c494a9cf554f465a2de603,3538,476521.0,1.0,-124.0,1472500905000.0,39.8216715273,-105.023146494
57c494a9cf554f465a2de603,3556,476521.0,1.0,-128.0,1472500905000.0,39.7806581352,-105.05367626799999
57c494a9cf554f465a2de603,3558,476521.0,0.0,-134.0,1472500905000.0,39.8100546588,-105.010413445
57c494a9cf554f465a2de603,3559,476521.0,2.0,-135.0,1472500905000.0,39.800078838699996,-104.999947283
57c494a9cf554f465a2de603,3562,476521.0,1.0,-108.0,1472500905000.0,39.7977059038,-105.06023374899999
57c494a9cf554f465a2de603,4157,476521.0,1.0,-102.0,1472500905000.0,39.8054198019,-105.040942297
57c494a9cf554f465a2de603,4993,476521.0,1.5,-130.0,1472500905000.0,64.3,-68.5
57c494a9cf554f465a2de603,8446,476521.0,1.0,-121.333333333,1472500905000.0,39.8056964255,-105.056208144
57c494a9cf554f465a2de603,8475,476521.0,1.0,-127.0,1472500905000.0,39.811782105,-105.02632891100001
57c494a9cf554f465a2de603,9899,476521.0,1.0,-126.666666667,1472500905000.0,39.7914022708,-105.02660482
57c494a9cf554f465a2de603,10162,476521.0,1.0,-129.66666666700002,1472500905000.0,64.3,-68.5
57c4a76fe541cd77a07a17be,3558,476835.0,1.0,-91.6666666667,1472505711000.0,39.8100546588,-105.010413445
57c4a76fe541cd77a07a17be,4060,476835.0,1.0,-130.0,1472505711000.0,39.7981570511,-104.91507305799999
57c4a76fe541cd77a07a17be,8475,476835.0,1.0,-124.0,1472505711000.0,39.811782105,-105.02632891100001
57c4a9e3cf554f465a3a2037,2617,476515.0,1.0,-141.0,1472506339000.0,39.7799081609,-105.06247933799999
57c4a9e3cf554f465a3a2037,3410,476515.0,1.0,-120.333333333,1472506339000.0,39.7776897533,-105.00242432600001
57c4a9e3cf554f465a3a2037,3415,476515.0,1.5,-134.5,1472506339000.0,39.7861926929,-104.939771784
57c4a9e3cf554f465a3a2037,3558,476515.0,1.0,-133.0,1472506339000.0,39.8100546588,-105.010413445
57c4a9e3cf554f465a3a2037,3559,476515.0,1.5,-131.0,1472506339000.0,39.800078838699996,-104.999947283
57c4a9e3cf554f465a3a2037,4058,476515.0,2.0,-123.0,1472506339000.0,39.7832105294,-105.088746775
57c4a9e3cf554f465a3a2037,8355,476515.0,0.0,-124.0,1472506339000.0,64.3,-68.5
57c4a9e3cf554f465a3a2037,8449,476515.0,1.0,-104.0,1472506339000.0,64.3,-68.5
57c4a9e3cf554f465a3a2037,11007,476515.0,0.5,-133.5,1472506339000.0,64.3,-68.5
57c4aa0612f14345918d26f0,1661,476835.0,1.0,-135.0,1472506374000.0,64.3,-68.5
57c4aa0612f14345918d26f0,1859,476835.0,1.0,-129.0,1472506374000.0,39.7048869498,-105.01639226700001
57c4aa0612f14345918d26f0,1878,476835.0,1.0,-126.0,1472506374000.0,39.803794978,-105.07208998899999
57c4aa0612f14345918d26f0,1988,476835.0,2.0,-133.0,1472506374000.0,39.926397002600005,-105.084103021
57c4aa0612f14345918d26f0,2605,476835.0,1.0,-139.0,1472506374000.0,39.6127445823,-105.008826579
57c4aa0612f14345918d26f0,2731,476835.0,1.0,-122.0,1472506374000.0,39.7814639251,-105.040763432
57c4aa0612f14345918d26f0,2799,476835.0,1.0,-128.66666666700002,1472506374000.0,39.7530526327,-104.94102169899999
57c4aa0612f14345918d26f0,2999,476835.0,1.0,-110.333333333,1472506374000.0,39.793585076999996,-105.01825064
57c4aa0612f14345918d26f0,3256,476835.0,0.0,-136.0,1472506374000.0,39.864167432100004,-104.919153306
57c4aa0612f14345918d26f0,3410,476835.0,2.0,-120.0,1472506374000.0,39.7776897533,-105.00242432600001
57c4aa0612f14345918d26f0,3412,476835.0,1.0,-126.5,1472506374000.0,39.8241946127,-104.998428692
57c4aa0612f14345918d26f0,3415,476835.0,1.5,-125.0,1472506374000.0,39.7861926929,-104.939771784
